TARGET_ID	SMILE	CLASS
174	Cc1nc(-c2ccc(O)c(O)c2)cs1	0
174	CN(C)c1ccc(NC(=O)N2CCOCC2)cc1	1
174	N#Cc1ccc(N2CCN(C(=O)CCCCCn3c(=S)[nH]c4ccccc4c3=O)CC2)cc1	0
174	CN1CCN(c2ccc(NC(=O)COc3ccccc3Cl)cc2)CC1	1
174	COC[C@@H]1CC2C(CC[C@@]3(C)C2CC[C@@H]3O)c2ccc(O)cc21	1
174	CN(C)CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2cccc(O)c2)cc1	1
174	COc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1	1
174	CNC(=O)c1ccc2nc(C)c3nnc(-c4ccccc4Cl)n3c2c1	1
174	Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1	1
174	Oc1ccc(-c2ccc3c(Br)c(O)ccc3c2)cc1	1
174	Oc1ccc(-c2cc(F)c3c(Cl)c(O)ccc3c2)cc1F	1
174	CC1CCCC(C)N1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2cccc(O)c2)cc1	1
174	Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)c(Cl)c1	1
174	CC1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3cccc(O)c3)cc2)CC1	1
174	Oc1ccc2cc(-c3ccccc3)ccc2c1	1
174	Oc1ccc(-c2ccc3ccc(O)cc3c2)cc1	1
174	Oc1ccc2cc(-c3cc(F)c(O)c(F)c3)ccc2c1	1
174	C1=C(N2CCOCC2)/C(=C/c2nc3ccccc3[nH]2)CC1	0
174	Oc1ccc(-c2cc(Cl)c3cc(O)ccc3c2)cc1	1
174	C=Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12	1
174	CCc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12	1
174	CNCCOc1ccc(N2Nc3c(c(=O)oc4cc(O)ccc34)-c3ccc(O)cc32)cc1	1
174	CO/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
174	COC(=O)c1cccc(OCc2oc(-c3ccccc3OC)nc2C)c1	0
174	COc1cc(O)ccc1-c1ccc2cc(O)ccc2c1	1
174	N#Cc1cc(-c2cc(F)c(O)cc2F)cc2ccc(O)cc12	1
174	N#Cc1cc(-c2c(F)cc(O)cc2F)cc2ccc(O)cc12	1
174	Oc1ccc(-c2ccc(-c3ccc(OCCN4CCCCC4)cc3Cl)[se]2)c(Cl)c1	0
174	CO/C=C/[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	0
174	C/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
174	C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43CO)C1CC[C@@H]2O	0
174	O=c1c2ccc(O)cc2oc2c1oc1c(Br)cc(O)cc12	0
174	O=c1c2ccc(O)cc2oc2c1sc1ccccc12	0
174	O=c1c2c(O)cc(O)cc2oc2oc3cc(O)ccc3c12	1
174	O=C(Nc1cccc2cccc(NC(=O)c3ccco3)c12)c1ccco1	0
174	C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43C=O)C1CC[C@@H]2O	1
174	C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@]2(C)O	1
174	Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCNC3CCCCCC3)cc2)c1	1
174	C#C[C@]1(O)CCC2C3CC=C4C[C@@H](O)CC[C@]4(C=C)C3CC[C@@]21C	1
174	O=S(=O)(C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1)N(CC(F)(F)F)c1ccccc1	0
174	Oc1ccc2cc(-c3cc(F)c(O)c(F)c3)ccc2c1Cl	1
174	Cc1c(O)cc(C#N)c2cc(-c3ccc(O)c(F)c3)ccc12	1
174	N#Cc1cc(O)c(Cl)c2ccc(-c3ccc(O)cc3)cc12	1
174	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	0
174	Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)c1	1
174	Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCOCC3)cc2)c1	1
174	O=C(O)C1Nc2c(C(=O)N3CCOCC3)cccc2C2C=CCC12	1
174	C=CCSC1=N/C(=C\C=C\c2ccco2)C(=O)S1	0
174	C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\Br)C1CC[C@@H]2O	1
174	C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/Br)C1CC[C@@H]2O	1
174	Oc1ccc(-c2ccc(-c3ccc(OCCN4CCCCC4)cc3F)[se]2)c(F)c1	0
174	Oc1ccc(-c2c[se]cc2-c2ccc(OCCN3CCCCC3)c(F)c2)cc1F	1
174	Oc1ccc(-c2ccc3c(-c4ccccc4)c(O)ccc3c2)cc1	1
174	Cc1c(O)ccc2cc(-c3ccc(O)cc3)ccc12	1
174	N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12	1
174	Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)c(F)c1	1
174	Oc1ccc2cc(-c3cc(F)c(O)cc3F)ccc2c1	1
174	C=Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12	1
174	CN1C(=O)NC(c2ccc(OCCN(CCO)CCO)cc2)C2=C1c1ccccc1C2=O	1
174	CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1	1
174	Oc1ccc(-c2ccc3cc(O)ccc3c2)cc1	1
174	Cc1cc(O)ccc1-c1ccc2c(Cl)c(O)ccc2c1	1
174	N#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12	1
174	COc1ccc(Cc2nnc(NC(=O)Cc3cccs3)s2)cc1	1
174	CS(=O)(=O)c1ccc(C(CCCCO[N+](=O)[O-])=C(c2ccccc2)c2ccccc2)cc1	0
174	Oc1ccc([C@H]2Sc3c(ccc(O)c3F)O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1	1
174	c1coc(-c2nn3c(-c4ccco4)nnc3s2)c1	0
174	CS(=O)(=O)c1ccc(C(CCCO)=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1	0
174	Oc1ccc2ccc(-c3ccccc3)cc2c1	1
174	Oc1ccc(-c2ccc3ccccc3c2)cc1	1
174	N#Cc1cc(-c2ccc(O)cc2)cc2ccc(O)c(Br)c12	1
174	Oc1ccc(-c2cc(F)c3c(Cl)c(O)ccc3c2)cc1	1
174	CC#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12	1
174	O=Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12	1
174	Oc1cc(F)c(-c2ccc3c(Cl)c(O)ccc3c2)c(F)c1	1
174	NC(=O)c1ccsc1NC(=O)COC(=O)Cc1ccsc1	0
174	C=C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
174	C#CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O	1
174	Oc1ccc(-c2ccc3cc(O)ccc3c2)c(Cl)c1	1
174	CC#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12	1
174	N#Cc1cc(-c2ccc(O)cc2F)cc2ccc(O)cc12	1
174	CC(=O)c1ccc(NCC(=O)N2CCN(c3ccccc3)CC2)cc1	0
174	CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccccc1	1
174	OCC12CC3CC(C1)C(c1ccc(O)cc1)C(C3)C2	1
174	CCCc1cc(O)cc2c1C(=O)[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2	1
174	Oc1ccc2cc(-c3ccccc3O)ccc2c1	0
174	O=S(=O)(NCc1csc(-c2cccnc2)n1)c1ccc(Cl)s1	0
174	Oc1cccc(-c2ccc3cc(O)ccc3c2)c1	1
174	Oc1ccc2cc(-c3ccc(O)c(Cl)c3)ccc2c1	1
174	Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1Cl	1
174	CCOC(=O)C1(C(=O)OCC)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1	0
174	CC(=O)C1(C(C)=O)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1	1
174	Cc1nc(C)c(C(=O)Nc2nc3c(C)cccc3s2)o1	1
174	Cc1ccc(/C=c2\sc3nc(-c4ccccc4Br)nn3c2=O)o1	1
174	CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1	1
174	N#Cc1cc2c(nc1SCc1ccccc1)CCC2	1
174	Oc1ccc(-c2ccc3cc(O)ccc3c2)c(F)c1	1
174	Cc1cc(O)cc2c1C(=O)[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2	1
174	N#Cc1cc(O)c(Br)c2ccc(-c3ccc(O)c(F)c3)cc12	1
174	N#Cc1cc(O)c(C#N)c2ccc(-c3ccc(O)c(F)c3)cc12	1
174	O=C1c2ccc(O)cc2O[C@H](c2ccc(O)cc2)[C@@H]1c1ccc(O)cc1	1
174	CC(C)[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1	0
174	N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)c(F)c12	1
174	O=Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12	1
174	O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCN(Cc2ccccc2)CC1	1
174	Cc1cc(O)ccc1-c1ccc2cc(O)ccc2c1	1
174	N#Cc1cc(-c2cc(F)c(O)c(F)c2)cc2ccc(O)cc12	1
174	O/N=C1\c2ccc(O)cc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1	0
174	N#Cc1cc(O)cc2ccc(-c3ccc(O)cc3)cc12	1
174	CCOC(=O)C1(C(C)=O)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1	1
174	CCOC(=O)C1(C#N)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1	1
174	Cc1ccc(S(=O)(=O)N2Cc3ccc([C@]4(O)CC[C@H]5[C@@H]6CCc7cc(O)ccc7[C@H]6CC[C@@]54C)cc3C2)cc1	1
174	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)c1ccc2c(c1)COC2	1
174	O=C1c2ccc(O)cc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1	0
174	CS(=O)(=O)c1ccc(C(CCCCO[N+](=O)[O-])=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1	1
174	Oc1ccc(-c2ccc3c(F)c(O)ccc3c2)cc1	1
174	N#Cc1c(O)ccc2cc(-c3ccc(O)cc3)ccc12	1
174	Oc1ccc(-c2cc(Cl)c3c(Cl)c(O)ccc3c2)cc1	1
174	O=C(NCC1CCCO1)c1cc(-c2ccco2)nc2ccccc12	0
174	Cc1ccc(C(=O)CSC2=C(C#N)C(c3ccco3)CC(=O)N2)c(C)c1	0
174	O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCSc3cc(F)ccc32)cc1	1
174	Oc1cccc(-c2ccc3ccc(O)cc3c2)c1	1
174	N#Cc1cc(-c2ccc(O)cc2)cc2ccc(O)cc12	1
174	Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1	1
174	COc1ccc2c(c1)c(=O)oc1cc(OCC(=O)NC3CCCCC3)ccc12	0
174	O=C(/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1)NCCCCCNC(=O)/C=C/c1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1	1
174	C=CCn1c(=O)c(C#N)cc2c(=O)n3ccccc3nc21	0
174	Oc1ccc(-c2cc(F)c3cc(O)ccc3c2)cc1	1
174	Oc1ccc2cc(-c3ccc(O)c(F)c3)cc(F)c2c1	1
174	N#Cc1cc(O)c(Cl)c2ccc(-c3ccc(O)c(F)c3)cc12	1
174	Cc1nc2cc(-c3ccsc3-n3c(C)ccc3C)nn2c(O)c1Cl	0
174	O=C1c2ccc(O)cc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccccc1	0
174	Oc1cc(F)c(-c2ccc3c(Cl)c(O)ccc3c2)cc1F	1
174	CC(C)[C@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1	1
174	C#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12	1
174	O=C(Nc1ccccc1N1CCOCC1)c1cc(-c2ccco2)nc2ccccc12	0
174	COc1c(O)ccc2cc(-c3ccc(O)cc3)ccc12	1
174	O=[N+]([O-])c1c(O)ccc2cc(-c3ccc(O)cc3)ccc12	1
174	Oc1cc(F)c(-c2ccc3cc(O)ccc3c2)c(F)c1	1
174	CCc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12	1
174	C#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12	1
174	Oc1cccc(-c2ccc3c(O)cccc3c2)c1	1
174	Oc1ccc(-c2ccc3c(O)cccc3c2)cc1	1
174	Oc1ccc2cc(-c3ccc(O)c(F)c3)ccc2c1	1
174	Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)o2)cc1	0
174	N#Cc1cc(-c2ccc(O)cc2)cc2ccc(O)c(Cl)c12	1
174	N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)c(Cl)c12	1
174	O=C(Cc1cccs1)Nc1nnc(Cc2ccccc2)s1	0
174	Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1F	1
174	CCN1CCc2c(sc(N)c2C#N)C1	0
174	COCCn1c(C)cc(C(=O)COC(=O)c2cc3c(s2)CCC3)c1C	0
174	O=c1c2sc3ccccc3c2oc2cc(O)cc(O)c12	1
174	O=c1c2oc3ccc(O)cc3c2oc2cc(O)cc(O)c12	1
174	COc1cc(O)c2c(=O)c3c(oc2c1)oc1cc(O)ccc13	1
174	Oc1ccc(C2=C(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(F)cc3OCC2)cc1	0
174	CCN1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CC1C	1
174	O=c1c2oc3c(Br)cc(O)cc3c2oc2cc(O)cc(O)c12	1
174	Cc1cc(-c2nc3c4c5c(sc4nc(O)n3n2)CCC5)c(C)o1	0
174	Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O	0
174	Cc1ccc(-c2csc(NC(=O)c3ccno3)n2)cc1	0
174	O=C(CSc1nc2scc(-c3ccco3)c2c(=O)n1-c1ccccc1)NCC1CCCO1	0
174	O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCNCC1	1
174	CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(F)c3)cc2)CC1	1
174	CCN(c1ccc(C)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1	1
174	CN1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CC1	1
174	Oc1cccc(N2CCc3cc(O)ccc3C2c2ccc(N3CCN(CC4CC4)CC3)cc2)c1	0
174	CCN(CC)C(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1	1
174	Nc1c(C(=O)NCc2ccco2)sc2nc3c(cc12)C(=O)CCC3	0
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC4(CCCC4)CC3)cc2)cc1	1
174	O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)N(CC(F)(F)F)c4ccccc4)C2O3)cc1	1
174	Cc1ccc(-n2c(SCc3cc(=O)n4ccsc4n3)nnc2-c2cccnc2)c(C)c1	1
174	OC[C@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1	1
174	CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CCC4C3)cc2)cc1	1
174	CCC1=N[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@H](c2ccc(O)cc2)N1	0
174	CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)CC1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C[C@H]4CCCC[C@H]4C3)cc2)cc1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC[C@@H](O)C3)cc2)cc1	1
174	CC1=C(SCCC#N)S/C(=C2\SC(C)=C(SCCC#N)S2)S1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC4C3)cc2)cc1	1
174	NC(=O)C1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1	1
174	Cl.Oc1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12	1
174	CCc1ccc(NC(=O)c2noc3c2CCC3)cc1	0
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C[C@H]4CCC[C@H]4C3)cc2)cc1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC[C@@H](F)C3)cc2)cc1	1
174	CN1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1	1
174	CC(C)CN1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1	0
174	Oc1cccc(N2CCc3cc(O)ccc3C2c2ccc(N3CCN(C4CCCCC4)CC3)cc2)c1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCC3CC4)cc2)cc1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(F)CC3)cc2)cc1	1
174	COCCCn1c(Cc2csc(Nc3cccc(Cl)c3)n2)nnc1SCC(=O)OC	0
174	COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F	1
174	C=C[C@]12CC[C@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	1
174	C=C[C@]12CC[C@@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	0
174	C=C[C@]12CCC(C)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	1
174	C=C[C@]12CCC(CC)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	1
174	C=C[C@]12CCC(c3ccccc3)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	0
174	C=C[C@]12CCC(Cl)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	1
174	C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	1
174	C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(C)CC[C@]4(C=C)[C@H]3CC[C@@]21C	1
174	C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	1
174	C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@@]21C	1
174	C=C[C@]12CCC(=C)C=C1CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	1
174	C=C1C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1	1
174	CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1	1
174	Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	CCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCCC3CCC4)cc2)cc1	1
174	CCC1CN(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CCN1C	0
174	CCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	C[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1	0
174	CCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	O=S1(=O)CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1	1
174	CCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	CCOc1ccc(C(=O)OCC(=O)NCc2ccco2)cc1OCC	1
174	CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)/C=C/c2ccc(/C(=C(\CC)c3ccccc3)c3ccc(O)cc3)cc2)cc1)c1ccccc1	1
174	CCCCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	O=C(NCc1ccc2c(c1)OCO2)c1cc2ncc(Br)cn2n1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCCC3CC4)cc2)cc1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCSCC3)cc2)cc1	1
174	CC(C)CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	COc1ccc(N2Cc3cccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)c3C2=O)cc1	0
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4(CCC4)C3)cc2)cc1	1
174	OC[C@@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1	1
174	CC(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	Cc1csc(C(C#N)C(=O)c2ccncc2)n1	0
174	CC(C)(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1
174	O=C1C[C@@H](c2ccc(O)cc2)Oc2c(Cc3ccccc3)c(O)cc(O)c21	1
174	CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CC1	1
174	CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1	0
174	Oc1ccc2nn(-c3ccccc3)cc2c1	0
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC[C@H]4C[C@H]43)cc2)cc1	1
174	OCC1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1	1
174	O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)c1ccccc1	1
174	CC(C)N1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1	1
174	O=C1c2ccc(O)cc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1	0
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC5CC(C4)CC3C5)cc2)cc1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(O)CC3)cc2)cc1	1
174	Oc1ccc(-n2nc3ccccc3c2Cl)cc1	0
174	Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2COc2cc(O)ccc21	1
174	C[C@@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1	0
174	O=C1c2ccccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1	1
174	CCc1cc(O)cc2c1C(=O)[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2	1
174	Oc1cccc(N2CCc3cc(O)ccc3C2c2ccc(N3CCN(C4CCCC4)CC3)cc2)c1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CCC3CC4)cc2)cc1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC4(CC3)OCCO4)cc2)cc1	1
174	Oc1ccc(P(=S)(c2ccccc2)c2ccccc2)cc1	0
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC[C@@H]4C[C@@H]43)cc2)cc1	1
174	C[C@@H](COc1ccc([C@@H]2c3ccc(O)cc3CC[C@@H]2c2ccccc2)cc1)N1CCCC1	1
174	OCCC1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1	0
174	Oc1ccc([C@@H]2Cc3ccc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1	1
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC3CO4)cc2)cc1	1
174	Oc1ccc([C@H]2[C@@H](c3ccc(OCCN4CCCCC4)cc3)Oc3cc(O)ccc3[C@@H]2O)cc1	0
174	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(F)(F)CC3)cc2)cc1	1
174	Oc1ccc(P(=[Se])(c2ccccc2)c2ccccc2)cc1	0
174	CC(F)(F)c1cc(Cl)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OC2CN(CCCF)C2)cc1	1
174	O=c1c2cc(O)ccc2oc2c1oc1ccc(O)cc12	1
174	CCCCCc1cc(O)cc2c1C(=O)[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2	1
174	Nc1ccc(-c2ccc(O)cc2)cc1Cl	0
174	Oc1c2c(nc3ccccc13)C(=C1CCCC1)CC2	0
174	Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O	0
174	COc1cc(O)ccc1[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1	0
